,level_0,,y,frame,index,treatment,cno,plexi_x,plexi_y,plexipixwidth,pixpermm,startframe,numframes,minframebef,peakframe,aroundpeakframes,fixind,goodbad,marker,rat,file,frame_md,time
3050,50,-27.739473681911072,-20.695209314069672,50,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,50,0.2
3051,51,-27.906578945055113,-20.42171774577794,51,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,51,0.204
3052,52,-28.073684208199158,-20.077185532093505,52,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,52,0.208
3053,53,-28.2407894713432,-19.762939277483017,53,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,53,0.212
3054,54,-28.40789473448724,-19.447189476676545,54,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,54,0.216
3055,55,-28.574999997631284,-19.134167987508928,55,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,55,0.22
3056,56,-28.742105260775325,-18.823602828757608,56,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,56,0.224
3057,57,-28.90921052391937,-18.55614754372418,57,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,57,0.228
3058,58,-29.07631578706341,-18.370975077929923,58,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,58,0.232
3059,59,-29.243421050207456,-18.175701059541336,59,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,59,0.236
3060,60,-29.410526313351497,-18.007183193922597,60,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,60,0.24
3061,61,-29.577631576495538,-17.856997712646073,61,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,61,0.244
3062,62,-29.744736839639582,-17.72771653814764,62,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,62,0.248
3063,63,-29.911842102783623,-17.582340874803915,63,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,63,0.252
3064,64,-30.078947365927668,-17.423942410547234,64,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,64,0.256
3065,65,-30.24605262907171,-17.26506117962051,65,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,65,0.26
3066,66,-30.413157892215754,-17.098164152099987,66,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,66,0.264
3067,67,-30.580263155359795,-16.929474598334508,67,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,67,0.268
3068,68,-30.74736841850384,-16.738594776572985,68,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,68,0.272
3069,69,-30.91447368164788,-16.535567593458648,69,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,69,0.276
3070,70,-31.08157894479192,-16.269694049222707,70,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,70,0.28
3071,71,-31.248684207935966,-15.976293455439205,71,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,71,0.284
3072,72,-31.415789471080007,-15.64493703210541,72,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,72,0.288
3073,73,-31.582894734224052,-15.273954644526517,73,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,73,0.292
3074,74,-31.749999997368093,-14.908259741902548,74,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,74,0.296
3075,75,-31.917105260512137,-14.400536244855049,75,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,75,0.3
3076,76,-32.084210523656175,-13.828487488788248,76,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,76,0.304
3077,77,-32.25131578680022,-13.222335687177054,77,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,77,0.308
3078,78,-32.418421049944264,-12.467648140392447,78,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,78,0.312
3079,79,-32.58552631308831,-11.592294424334174,79,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,79,0.316
3080,80,-32.752631576232346,-10.552344471910011,80,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,80,0.32
3081,81,-32.91973683937639,-9.458913661775014,81,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,81,0.324
3082,82,-33.086842102520436,-8.24001621378806,82,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,82,0.328
3083,83,-33.25394736566448,-6.972910944042754,83,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,83,0.332
3084,84,-33.42105262880852,-5.659480472564025,84,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,84,0.336
3085,85,-33.58815789195256,-4.406009111541118,85,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,85,0.34
3086,86,-33.75526315509661,-3.1973381575226183,86,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,86,0.344
3087,87,-33.922368418240644,-1.976864918327428,87,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,87,0.348
3088,88,-34.08947368138469,-0.9809461760126029,88,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,88,0.352
3089,89,-34.256578944528734,-0.13565573440230339,89,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,89,0.356
3090,90,-34.42368420767278,0.43833938728848554,90,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,90,0.36
3091,91,-34.590789470816816,0.8884504618661136,91,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,91,0.364
3092,92,-34.75789473396086,1.155745107989964,92,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,92,0.368
3093,93,-34.924999997104905,1.1742933774275854,93,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,93,0.372
3094,94,-35.09210526024894,1.0820747441515781,94,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,94,0.376
3095,95,-35.25921052339299,0.9725283571742139,95,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,95,0.38
3096,96,-35.42631578653703,0.8042858725433207,96,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,96,0.384
3097,97,-35.593421049681076,0.4654176678188038,97,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,97,0.388
3098,98,-35.760526312825114,0.09947203250528594,98,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,98,0.392
3099,99,-35.92763157596916,-0.4116248816433419,99,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,99,0.396
3100,100,-36.0947368391132,-0.9647284456758372,100,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,100,0.4
3101,101,-36.26184210225724,-1.7301490514559181,101,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,101,0.404
3102,102,-36.428947365401285,-2.539128299971123,102,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,102,0.408
3103,103,-36.59605262854533,-3.2963197738859695,103,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,103,0.412
3104,104,-36.763157891689374,-4.104013061183236,104,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,104,0.416
3105,105,-36.93026315483341,-4.794836017144255,105,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,105,0.42
3106,106,-37.09736841797746,-5.369315605387729,106,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,106,0.424
3107,107,-37.2644736811215,-5.694322967057268,107,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,107,0.428
3108,108,-37.43157894426554,-5.867419466569632,108,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,108,0.432
3109,109,-37.59868420740958,-5.901631304603045,109,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,109,0.436
3110,110,-37.76578947055363,-5.847518940491063,110,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,110,0.44
3111,111,-37.93289473369767,-5.755178765606228,111,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,111,0.444
3112,112,-38.09999999684171,-5.645783668183913,112,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,112,0.448
3113,113,-38.267105259985755,-5.565437865214193,113,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,113,0.452
3114,114,-38.4342105231298,-5.498945255827575,114,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,114,0.456
3115,115,-38.60131578627384,-5.44977870025968,115,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,115,0.46
3116,116,-38.76842104941788,-5.408067829955343,116,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,116,0.464
3117,117,-38.935526312561926,-5.3523397273930655,117,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,117,0.468
3118,118,-39.10263157570597,-5.327956610790094,118,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,118,0.472
3119,119,-39.26973683885001,-5.2634911114529075,119,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,119,0.476
3120,120,-39.43684210199405,-5.185002430268522,120,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,120,0.48
3121,121,-39.6039473651381,-5.0891689965563565,121,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,121,0.484
3122,122,-39.771052628282135,-4.981591923618625,122,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,122,0.488
3123,123,-39.93815789142618,-4.888438354890056,123,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,123,0.492
3124,124,-40.105263154570224,-4.795668109697037,124,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,124,0.496
3125,125,-40.27236841771427,-4.7153444052016535,125,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,125,0.5
3126,126,-40.439473680858306,-4.650871256392582,126,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,126,0.504
3127,127,-40.60657894400235,-4.62035496322077,127,18,control,no,1714,400,38,5.984251969,0,1000,493,516,200,0,good,Wrist,er6,grantprelim_week1_cam3_ratER6Control_2022-01-31_12_51_23_fr_wbgam_h264_nearlossless_safeDLC_resnet50_rupertgrantsubFeb16shuffle1_200000.csv,127,0.508
